Date,Campaign,Impressions,Clicks,Cost,Revenue,Device_Mobile,Device_Tablet,Device_Unknown,Region_Europe,Region_North America,Region_South America,Age_Group_25-34,Age_Group_35-44,Age_Group_45-54,Age_Group_55+,Interest_Fitness,Interest_Tech,Interest_Travel,Platform,CTR,CPC,ROAS,Week,Month
2023-01-29,Facebook_Campaign_2,5223,4881.0,482.69,82.58,False,True,False,False,False,False,0,0,0,0,0,0,0,Facebook,0.9345203905801264,0.09889162056955542,0.171082889639313,4,1
2023-01-29,Facebook_Campaign_3,8368,5927.0,680.55,661.47,True,False,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.7082934990439771,0.11482200101231652,0.9719638527661452,4,1
2023-01-29,Facebook_Campaign_4,9996,124.0,840.33,818.01,False,False,False,False,False,True,0,0,0,1,0,1,0,Facebook,0.012404961984793917,6.776854838709678,0.9734390061047445,4,1
2023-01-29,Facebook_Campaign_5,6796,5547.0,748.18,204.54,False,True,False,False,True,False,0,1,0,0,0,1,0,Facebook,0.8162154208357858,0.13488011537768163,0.2733834104092598,4,1
2023-01-30,Facebook_Campaign_1,5263,659.0,640.47,1014.3,True,False,False,True,False,False,1,0,0,0,0,0,0,Facebook,0.1252137564126924,0.9718816388467375,1.5836807344606303,5,1
2023-01-30,Facebook_Campaign_2,8643,2731.0,479.83,563.11,False,True,False,False,True,False,0,0,0,0,0,0,1,Facebook,0.31597824829341664,0.17569754668619553,1.173561469687181,5,1
2023-01-30,Facebook_Campaign_3,6490,4939.0,161.42,1263.76,True,False,False,False,False,True,0,0,0,0,0,0,1,Facebook,0.7610169491525424,0.032682729297428624,7.829017469954158,5,1
2023-01-30,Facebook_Campaign_4,2333,147.0,456.98,1433.43,False,False,False,False,True,False,0,0,0,0,0,1,0,Facebook,0.06300900128589798,3.1087074829931973,3.1367455906166573,5,1
2023-01-30,Facebook_Campaign_5,9942,1812.0,857.38,1277.29,True,False,False,False,False,True,0,1,0,0,0,0,0,Facebook,0.18225709112854557,0.47316777041942604,1.489759499871702,5,1
2023-01-31,Facebook_Campaign_1,8617,1574.0,409.95,559.73,False,True,False,False,True,False,0,1,0,0,0,0,0,Facebook,0.18266217941278867,0.2604510800508259,1.3653616294670083,5,1
2023-01-31,Facebook_Campaign_2,8970,2185.5,102.11,1453.16,False,True,False,True,False,False,0,1,0,0,1,0,0,Facebook,0.24364548494983276,0.04672157401052391,14.23131916560572,5,1
2023-01-31,Facebook_Campaign_3,5090,3054.0,811.01,1051.31,False,False,False,False,False,False,1,0,0,0,0,0,0,Facebook,0.6,0.26555664702030124,1.296297209652162,5,1
2023-01-31,Facebook_Campaign_4,1338,710.0,783.13,1099.95,True,False,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.5306427503736921,1.103,1.4045560762580926,5,1
2023-01-31,Facebook_Campaign_5,6387,3776.0,723.86,124.81,True,False,False,True,False,False,1,0,0,0,0,0,0,Facebook,0.5912008767809613,0.19170021186440678,0.17242284419639156,5,1
2023-02-01,Facebook_Campaign_1,9592,2185.5,611.15,1377.46,False,True,False,True,False,False,0,0,0,1,0,1,0,Facebook,0.22784612176814012,0.2796385266529398,2.2538820256892746,5,2
2023-02-01,Facebook_Campaign_2,9007,1571.0,479.59,1203.25,False,True,False,False,False,False,1,0,0,0,0,0,0,Facebook,0.174419895636727,0.3052768936982813,2.5089138639254362,5,2
2023-02-01,Facebook_Campaign_3,2466,664.0,133.31,914.59,False,False,False,False,True,False,1,0,0,0,0,0,1,Facebook,0.26926196269261965,0.20076807228915663,6.86062560948166,5,2
2023-02-01,Facebook_Campaign_4,3983,3083.0,752.29,144.77,True,False,False,False,False,True,0,0,0,1,0,0,1,Facebook,0.774039668591514,0.24401232565682776,0.19243908599077486,5,2
2023-02-01,Facebook_Campaign_5,1920,1470.0,663.3,1334.67,True,False,False,False,False,False,0,0,0,1,1,0,0,Facebook,0.765625,0.45122448979591834,2.0121664405246498,5,2
2023-02-02,Facebook_Campaign_1,4241,595.0,119.14,1318.32,False,False,False,False,True,False,0,0,0,0,1,0,0,Facebook,0.1402970997406272,0.20023529411764707,11.065301326170891,5,2
2023-02-02,Facebook_Campaign_2,8206,863.0,415.64,1162.42,False,False,False,True,False,False,1,0,0,0,0,0,0,Facebook,0.10516695101145503,0.48162224797219,2.796699066499856,5,2
2023-02-02,Facebook_Campaign_3,4511,1821.0,985.68,1164.0,False,False,False,False,True,False,0,0,0,1,0,0,1,Facebook,0.40367989359343825,0.5412850082372322,1.1809106403701,5,2
2023-02-02,Facebook_Campaign_4,4760,2100.0,520.58,480.65,True,False,False,False,True,False,1,0,0,0,0,1,0,Facebook,0.4411764705882353,0.2478952380952381,0.9232970917054054,5,2
2023-02-02,Facebook_Campaign_5,9623,8946.0,919.31,115.4,False,False,False,False,False,True,0,0,0,1,1,0,0,Facebook,0.9296477190065469,0.1027621283255086,0.1255289293056749,5,2
2023-02-03,Facebook_Campaign_1,2828,2158.0,333.08,903.4,False,True,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.7630834512022631,0.1543466172381835,2.712261318602138,5,2
2023-02-03,Facebook_Campaign_2,2868,2323.0,250.33,1487.19,False,True,False,False,False,True,0,0,0,1,0,0,0,Facebook,0.8099721059972106,0.10776151528196298,5.940917988255503,5,2
2023-02-03,Facebook_Campaign_3,4564,1439.0,307.6,305.97,False,True,False,False,False,False,0,0,0,1,1,0,0,Facebook,0.31529360210341806,0.21375955524669912,0.9947009102730819,5,2
2023-02-03,Facebook_Campaign_4,4845,1846.0,666.8,363.67,False,False,False,False,False,True,0,0,0,1,1,0,0,Facebook,0.3810113519091847,0.3612134344528711,0.5453959208158369,5,2
2023-02-03,Facebook_Campaign_5,8657,2516.0,782.41,1059.23,False,True,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.29063185861152824,0.3109737678855326,1.353804271417799,5,2
2023-02-04,Facebook_Campaign_1,8287,942.0,583.28,909.76,True,False,False,True,False,False,0,0,1,0,1,0,0,Facebook,0.11367201641124654,0.6191932059447983,1.5597311754217529,5,2
2023-02-04,Facebook_Campaign_2,8490,1268.0,960.09,1300.09,False,False,False,False,False,True,0,0,0,1,0,0,1,Facebook,0.14935217903415784,0.7571687697160884,1.3541334666541678,5,2
2023-02-04,Facebook_Campaign_3,1954,1299.0,467.61,590.4,False,False,False,True,False,False,0,0,1,0,1,0,0,Facebook,0.6647901740020471,0.3599769053117783,1.2625906203887853,5,2
2023-02-04,Facebook_Campaign_4,9228,3070.0,905.03,1487.64,False,False,False,True,False,False,0,0,0,0,0,1,0,Facebook,0.33268313827481577,0.29479804560260586,1.643746616134272,5,2
2023-02-04,Facebook_Campaign_5,3162,2795.0,614.19,1010.06,False,False,False,False,True,False,0,1,0,0,1,0,0,Facebook,0.8839342188488298,0.2197459749552773,1.6445399632035687,5,2
2023-02-05,Facebook_Campaign_1,5311,2433.0,692.61,1283.34,False,False,False,True,False,False,0,0,0,1,1,0,0,Facebook,0.45810581811334966,0.2846732429099877,1.8529042318187723,5,2
2023-02-05,Facebook_Campaign_2,5286,3788.0,777.44,279.98,True,False,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.7166099129776768,0.2052375923970433,0.3601306853261988,5,2
2023-02-05,Facebook_Campaign_3,8561,2769.0,401.61,1128.09,True,False,False,True,False,False,0,0,0,1,1,0,0,Facebook,0.32344352295292605,0.14503791982665223,2.8089191006200043,5,2
2023-02-05,Facebook_Campaign_4,1294,1119.0,393.79,861.77,False,False,True,False,False,False,0,1,0,0,0,0,0,Facebook,0.8647604327666152,0.35191242180518323,2.1883999085807155,5,2
2023-02-05,Facebook_Campaign_5,2007,1399.0,355.01,76.72,False,False,False,True,False,False,0,0,0,1,0,1,0,Facebook,0.6970602889885401,0.25375982844889206,0.2161065885468015,5,2
2023-02-06,Facebook_Campaign_1,3382,1295.0,778.33,1193.77,False,True,False,False,False,False,0,0,1,0,0,0,1,Facebook,0.38290952099349496,0.601027027027027,1.53375817455321,6,2
2023-02-06,Facebook_Campaign_2,2040,573.0,160.62,894.15,False,False,False,True,False,False,0,1,0,0,0,0,0,Facebook,0.28088235294117647,0.2803141361256545,5.566865894658199,6,2
2023-02-06,Facebook_Campaign_3,3353,753.0,708.45,696.64,True,False,False,False,False,False,0,0,0,1,0,0,1,Facebook,0.22457500745600956,0.9408366533864543,0.9833298045027877,6,2
2023-02-06,Facebook_Campaign_4,9220,9148.0,839.36,589.16,False,False,True,False,True,False,0,0,1,0,0,0,1,Facebook,0.9921908893709328,0.09175338871884565,0.701915745329775,6,2
2023-02-06,Facebook_Campaign_5,4356,565.0,483.56,704.51,False,True,False,False,True,False,0,0,0,1,0,1,0,Facebook,0.12970615243342515,0.855858407079646,1.4569236495988087,6,2
2023-02-07,Facebook_Campaign_1,8027,1873.0,174.14,1036.72,False,False,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.2333374859848013,0.09297383876134543,5.953370851039394,6,2
2023-02-07,Facebook_Campaign_2,1988,70.0,918.57,1293.17,False,True,False,False,True,False,0,1,0,0,0,0,0,Facebook,0.035211267605633804,13.122428571428571,1.4078077881925166,6,2
2023-02-07,Facebook_Campaign_3,6626,4715.0,904.69,383.43,False,True,False,False,False,True,0,0,0,0,0,1,0,Facebook,0.7115907032900695,0.19187486744432664,0.42382473554477224,6,2
2023-02-07,Facebook_Campaign_4,6390,2305.0,588.91,280.91,False,True,False,True,False,False,1,0,0,0,0,1,0,Facebook,0.36071987480438183,0.2554924078091106,0.4769998811363367,6,2
2023-02-07,Facebook_Campaign_5,2050,1759.0,577.32,75.9,True,False,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.8580487804878049,0.32820920977828316,0.13146954895032217,6,2
2023-02-08,Facebook_Campaign_1,5473,2185.5,266.91,720.04,False,True,False,False,False,False,0,0,0,1,0,0,0,Facebook,0.39932395395578296,0.1221276595744681,2.6976883593720724,6,2
2023-02-08,Facebook_Campaign_2,2875,1813.0,602.57,377.03,True,False,False,False,False,True,0,0,0,1,1,0,0,Facebook,0.6306086956521739,0.3323607280750138,0.625703237798098,6,2
2023-02-08,Facebook_Campaign_3,3433,1417.0,489.92,1477.31,True,False,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.41275852024468396,0.3457445306986591,3.0154106792945785,6,2
2023-02-08,Facebook_Campaign_4,2389,656.0,749.7,1002.63,False,True,False,False,False,True,0,1,0,0,0,0,0,Facebook,0.27459187944746755,1.1428353658536585,1.3373749499799918,6,2
2023-02-08,Facebook_Campaign_5,1778,263.0,774.25,261.59,False,False,True,False,True,False,0,1,0,0,1,0,0,Facebook,0.14791901012373454,2.943916349809886,0.3378624475298676,6,2
2023-02-09,Facebook_Campaign_1,3720,763.0,798.22,1414.79,True,False,False,False,True,False,1,0,0,0,0,0,0,Facebook,0.20510752688172043,1.046159895150721,1.7724311593295081,6,2
2023-02-09,Facebook_Campaign_2,2949,2686.0,170.72,625.54,False,True,False,False,True,False,0,0,1,0,0,0,0,Facebook,0.9108172261783656,0.06355919583023083,3.66412839737582,6,2
2023-02-09,Facebook_Campaign_3,4041,155.0,250.73,201.62,False,True,False,False,True,False,0,1,0,0,1,0,0,Facebook,0.03835684236575105,1.6176129032258064,0.8041319347505285,6,2
2023-02-09,Facebook_Campaign_4,7917,3194.0,146.77,834.88,False,True,False,False,True,False,1,0,0,0,0,0,0,Facebook,0.40343564481495514,0.04595178459611773,5.688355931048579,6,2
2023-02-09,Facebook_Campaign_5,4389,1157.0,405.51,1231.5,False,True,False,False,False,False,0,1,0,0,0,1,0,Facebook,0.2636135794030531,0.35048401037165083,3.0369164755493085,6,2
2023-02-10,Facebook_Campaign_1,1021,459.0,532.81,109.09,True,False,False,False,False,False,1,0,0,0,0,0,1,Facebook,0.4495592556317336,1.160806100217865,0.20474465569339917,6,2
2023-02-10,Facebook_Campaign_2,8179,2184.0,685.26,744.95,False,True,False,False,False,True,0,0,1,0,0,0,1,Facebook,0.2670253087174471,0.31376373626373627,1.0871056241426613,6,2
2023-02-10,Facebook_Campaign_3,5780,2185.5,884.65,678.8,False,False,False,False,False,False,0,0,1,0,0,0,1,Facebook,0.37811418685121106,0.40478151452756805,0.7673091052958797,6,2
2023-02-10,Facebook_Campaign_4,1661,598.0,996.7,1463.45,False,False,False,False,True,False,0,1,0,0,0,0,1,Facebook,0.3600240818783865,1.666722408026756,1.468295374736631,6,2
2023-02-10,Facebook_Campaign_5,7236,6128.0,283.22,1268.66,True,False,False,False,False,False,0,0,0,0,0,0,0,Facebook,0.8468767274737424,0.04621736292428199,4.479415295529977,6,2
2023-02-11,Facebook_Campaign_1,3071,453.0,665.89,1116.26,False,False,False,False,False,True,0,1,0,0,0,0,0,Facebook,0.1475089547378704,1.4699558498896248,1.6763429395245462,6,2
2023-02-11,Facebook_Campaign_2,5703,1323.0,752.73,755.67,False,False,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.23198316675433983,0.5689569160997733,1.0039057829500617,6,2
2023-02-11,Facebook_Campaign_3,2394,235.0,921.13,355.46,False,False,False,False,False,False,0,1,0,0,0,1,0,Facebook,0.09816207184628237,3.9197021276595745,0.3858955847708792,6,2
2023-02-11,Facebook_Campaign_4,4591,2197.0,918.13,310.54,True,False,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.47854497930734047,0.41790168411470185,0.3382309694705543,6,2
2023-02-11,Facebook_Campaign_5,5648,2415.0,187.65,637.28,False,True,False,False,False,False,0,0,0,0,0,0,0,Facebook,0.42758498583569404,0.07770186335403727,3.3961097788435914,6,2
2023-02-12,Facebook_Campaign_1,4814,3266.0,451.97,1455.65,True,False,False,True,False,False,0,0,1,0,0,0,1,Facebook,0.6784378894889904,0.13838640538885488,3.220678363608204,6,2
2023-02-12,Facebook_Campaign_2,6543,4605.0,217.79,1456.24,True,False,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.7038055937643283,0.047294245385450594,6.68644106708297,6,2
2023-02-12,Facebook_Campaign_3,1269,641.0,567.8,538.65,True,False,False,False,False,False,0,0,0,1,0,0,1,Facebook,0.5051221434200157,0.8858034321372854,0.9486615005283551,6,2
2023-02-12,Facebook_Campaign_4,8115,6706.0,327.28,570.91,True,False,False,False,False,True,1,0,0,0,0,0,0,Facebook,0.8263709180529883,0.04880405606919176,1.7444084575898313,6,2
2023-02-12,Facebook_Campaign_5,4568,1705.0,825.1,898.76,True,False,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.3732486865148862,0.48392961876832846,1.0892740273906192,6,2
2023-02-13,Facebook_Campaign_1,4953,2431.0,151.38,820.2,True,False,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.49081364829396323,0.062270670505964625,5.418152992469283,7,2
2023-02-13,Facebook_Campaign_2,5293,2582.0,940.49,508.43,False,False,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.48781409408652937,0.3642486444616576,0.5406011759827324,7,2
2023-02-13,Facebook_Campaign_3,3740,2339.0,968.61,57.16,False,True,False,False,True,False,0,1,0,0,0,0,0,Facebook,0.6254010695187165,0.41411286874732794,0.059012399211240844,7,2
2023-02-13,Facebook_Campaign_4,6342,3299.0,408.39,821.76,False,True,False,False,True,False,0,0,0,1,1,0,0,Facebook,0.5201829076001262,0.12379205819945438,2.0121942261073973,7,2
2023-02-13,Facebook_Campaign_5,2969,2843.0,759.61,285.45,False,True,False,False,False,True,0,1,0,0,0,0,1,Facebook,0.9575614685079151,0.26718607105170594,0.3757849422730085,7,2
2023-02-14,Facebook_Campaign_1,5612,1568.0,259.43,1054.31,False,True,False,False,True,False,0,1,0,0,0,1,0,Facebook,0.2794012829650748,0.16545280612244898,4.063947885749528,7,2
2023-02-14,Facebook_Campaign_2,7257,4099.0,656.06,1309.91,False,False,False,False,True,False,0,0,0,0,0,0,1,Facebook,0.56483395342428,0.16005367162722614,1.9966314056641163,7,2
2023-02-14,Facebook_Campaign_3,5909,3122.0,294.11,1005.38,False,False,False,True,False,False,0,0,1,0,0,1,0,Facebook,0.5283465899475377,0.09420563741191544,3.4183808779028255,7,2
2023-02-14,Facebook_Campaign_4,4291,4083.0,999.47,119.91,False,False,False,False,False,False,0,1,0,0,0,0,1,Facebook,0.95152645071079,0.24478814597109969,0.1199735860005803,7,2
2023-02-14,Facebook_Campaign_5,4828,3280.0,764.6,1323.85,False,True,False,False,False,False,0,1,0,0,0,0,0,Facebook,0.6793703396851698,0.233109756097561,1.7314281977504575,7,2
2023-02-15,Facebook_Campaign_1,4553,1050.0,385.48,1309.91,True,False,False,False,True,False,0,0,1,0,0,0,0,Facebook,0.23061717548868876,0.3671238095238095,3.39812701048044,7,2
2023-02-15,Facebook_Campaign_2,3772,3186.0,429.82,624.45,False,True,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.8446447507953341,0.13490897677338354,1.452817458470988,7,2
2023-02-15,Facebook_Campaign_3,9927,6109.0,113.2,901.24,False,False,False,False,False,True,0,0,0,0,1,0,0,Facebook,0.6153923642590914,0.018530037649369783,7.96148409893993,7,2
2023-02-15,Facebook_Campaign_4,7228,3915.0,956.33,1278.39,False,False,False,True,False,False,0,0,1,0,0,1,0,Facebook,0.5416436081903708,0.24427330779054918,1.336766597304278,7,2
2023-02-15,Facebook_Campaign_5,6252,4449.0,622.16,823.72,True,False,False,True,False,False,0,0,0,0,0,0,0,Facebook,0.7116122840690979,0.139842661272196,1.323968111096824,7,2
2023-02-16,Facebook_Campaign_1,7570,1054.0,840.15,674.75,False,True,False,False,False,False,0,0,0,1,1,0,0,Facebook,0.1392338177014531,0.7971062618595826,0.8031303933821342,7,2
2023-02-16,Facebook_Campaign_2,9906,4196.0,154.24,1404.93,False,False,False,False,False,False,1,0,0,0,0,1,0,Facebook,0.42358166767615585,0.03675881792183032,9.108726659751037,7,2
2023-02-16,Facebook_Campaign_3,8151,422.0,356.39,495.57,False,True,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.05177278861489388,0.8445260663507108,1.3905272314037993,7,2
2023-02-16,Facebook_Campaign_4,6539,1731.0,459.91,1466.25,True,False,False,False,False,False,1,0,0,0,0,0,0,Facebook,0.264719376051384,0.26569035239745814,3.188123763345002,7,2
2023-02-16,Facebook_Campaign_5,8052,6352.0,738.14,204.97,False,False,False,True,False,False,0,0,0,0,0,0,1,Facebook,0.7888723298559364,0.116205919395466,0.27768445010431625,7,2
2023-02-17,Facebook_Campaign_1,2798,1895.0,595.2,112.95,True,False,False,False,False,False,0,1,0,0,0,0,0,Facebook,0.6772694781987134,0.31408970976253303,0.1897681451612903,7,2
2023-02-17,Facebook_Campaign_2,8285,1350.0,895.79,380.72,False,False,False,False,False,True,0,0,0,0,1,0,0,Facebook,0.16294508147254075,0.6635481481481481,0.42501032608088957,7,2
2023-02-17,Facebook_Campaign_3,7295,4865.0,600.97,420.69,True,False,False,False,True,False,0,1,0,0,0,1,0,Facebook,0.6668951336531871,0.12352929085303187,0.7000183037422832,7,2
2023-02-17,Facebook_Campaign_4,4273,195.0,789.99,267.07,True,False,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.0456353849754271,4.051230769230769,0.3380675704755756,7,2
2023-02-17,Facebook_Campaign_5,4179,1299.0,525.6,826.27,False,False,False,False,False,True,0,0,0,0,0,0,0,Facebook,0.3108399138549892,0.4046189376443418,1.5720509893455097,7,2
2023-02-18,Facebook_Campaign_1,8622,7377.0,674.16,422.48,True,False,False,False,False,True,0,0,1,0,0,1,0,Facebook,0.8556019485038274,0.09138674257828384,0.6266761599620269,7,2
2023-02-18,Facebook_Campaign_2,2343,1876.0,637.34,1029.97,True,False,False,False,True,False,0,1,0,0,0,1,0,Facebook,0.8006828851899275,0.33973347547974414,1.6160448112467443,7,2
2023-02-18,Facebook_Campaign_3,7602,5144.0,406.98,1237.13,False,False,False,False,False,False,0,0,1,0,0,0,0,Facebook,0.6766640357800578,0.07911741835147745,3.039780824610546,7,2
2023-02-18,Facebook_Campaign_4,7764,5151.0,338.41,985.67,False,False,False,False,True,False,0,0,1,0,1,0,0,Facebook,0.6634466769706336,0.06569792273344982,2.9126503353919797,7,2
2023-02-18,Facebook_Campaign_5,6189,2522.0,655.44,691.49,False,True,False,False,False,True,1,0,0,0,0,1,0,Facebook,0.4074971724026499,0.25988897700237906,1.0550012205541315,7,2
2023-02-19,Facebook_Campaign_1,5255,2873.0,892.07,993.77,False,False,False,True,False,False,0,0,0,0,0,0,0,Facebook,0.5467174119885823,0.3105012182387748,1.1140045063728181,7,2
2023-02-19,Facebook_Campaign_2,6249,2824.0,440.63,576.27,True,False,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.45191230596895504,0.15603045325779036,1.3078319678641943,7,2
2023-02-19,Facebook_Campaign_3,1661,1515.0,961.86,304.19,True,False,False,False,False,True,0,1,0,0,0,1,0,Facebook,0.9121011438892234,0.6348910891089109,0.31625184538290396,7,2
2023-02-19,Facebook_Campaign_4,3493,2767.0,505.33,1146.44,False,True,False,False,False,False,0,0,1,0,0,0,1,Facebook,0.7921557400515317,0.1826273942898446,2.2686957037975186,7,2
2023-02-19,Facebook_Campaign_5,2679,2185.5,207.85,1462.54,False,True,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.8157894736842105,0.09510409517272934,7.036516718787587,7,2
2023-02-20,Facebook_Campaign_1,3368,335.0,568.86,954.2,False,True,False,False,True,False,0,0,0,0,0,0,0,Facebook,0.09946555819477435,1.698089552238806,1.6773898674542067,8,2
2023-02-20,Facebook_Campaign_2,3785,2606.0,132.54,489.54,False,False,False,True,False,False,0,0,1,0,0,0,1,Facebook,0.6885072655217965,0.05085955487336914,3.6935264825712997,8,2
2023-02-20,Facebook_Campaign_3,3496,1916.0,842.76,455.57,False,True,False,True,False,False,0,1,0,0,0,0,1,Facebook,0.5480549199084668,0.43985386221294365,0.5405690825383265,8,2
2023-02-20,Facebook_Campaign_4,9597,4487.0,609.92,617.01,True,False,False,False,True,False,0,0,1,0,0,1,0,Facebook,0.4675419401896426,0.13593046579006016,1.0116244753410284,8,2
2023-02-20,Facebook_Campaign_5,6548,1876.0,706.87,822.1,True,False,False,False,False,False,0,0,0,1,0,0,1,Facebook,0.28649969456322544,0.37679637526652454,1.1630144156634177,8,2
2023-02-21,Facebook_Campaign_1,8693,8314.0,390.28,83.2,False,False,False,False,True,False,0,0,0,0,0,0,0,Facebook,0.9564017025192684,0.0469425066153476,0.2131802808240238,8,2
2023-02-21,Facebook_Campaign_2,7097,4411.0,840.23,242.16,False,False,False,True,False,False,0,0,0,1,1,0,0,Facebook,0.621530224038326,0.19048515075946498,0.2882068005189055,8,2
2023-02-21,Facebook_Campaign_3,5917,287.0,257.35,778.72,False,True,False,False,False,True,0,0,0,0,0,0,0,Facebook,0.04850430961635964,0.8966898954703834,3.0259180104915484,8,2
2023-02-21,Facebook_Campaign_4,3964,3091.0,555.5,387.2,False,False,False,False,False,False,0,0,0,1,0,0,0,Facebook,0.7797679112008072,0.1797153024911032,0.697029702970297,8,2
2023-02-21,Facebook_Campaign_5,9734,895.0,888.49,787.4449999999999,False,False,True,False,True,False,0,0,0,1,0,0,1,Facebook,0.09194575713992192,0.9927262569832402,0.8862733401613974,8,2
2023-02-22,Facebook_Campaign_1,6179,2760.0,236.82,138.96,False,True,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.44667421912930894,0.08580434782608695,0.5867747656447936,8,2
2023-02-22,Facebook_Campaign_2,4850,739.0,152.0,1057.8,False,False,False,True,False,False,1,0,0,0,0,0,1,Facebook,0.15237113402061855,0.20568335588633288,6.959210526315789,8,2
2023-02-22,Facebook_Campaign_3,6448,1229.0,372.95,196.52,False,True,False,True,False,False,0,1,0,0,1,0,0,Facebook,0.19060173697270472,0.3034580960130187,0.5269339053492426,8,2
2023-02-22,Facebook_Campaign_4,2638,1625.0,832.57,942.07,False,False,False,False,True,False,1,0,0,0,0,1,0,Facebook,0.6159969673995451,0.5123507692307693,1.1315204727530417,8,2
2023-02-22,Facebook_Campaign_5,4302,1558.0,897.94,702.19,True,False,False,False,False,False,0,0,1,0,0,1,0,Facebook,0.3621571362157136,0.5763414634146342,0.782001024567343,8,2
2023-02-23,Facebook_Campaign_1,2549,1814.0,448.37,1447.54,False,False,False,True,False,False,0,1,0,0,0,0,0,Facebook,0.7116516280894468,0.24717199558985667,3.22844971786694,8,2
2023-02-23,Facebook_Campaign_2,5837,2758.0,784.26,248.81,False,False,True,False,True,False,0,1,0,0,0,0,1,Facebook,0.47250299811547025,0.2843582306018854,0.31725448193201233,8,2
2023-02-23,Facebook_Campaign_3,9433,2185.5,278.97,143.69,True,False,False,True,False,False,0,0,1,0,0,0,0,Facebook,0.23168663203646772,0.1276458476321208,0.5150733053733376,8,2
2023-02-23,Facebook_Campaign_4,5798,2405.0,339.42,266.39,True,False,False,True,False,False,1,0,0,0,1,0,0,Facebook,0.4147982062780269,0.14113097713097714,0.7848388427317188,8,2
2023-02-23,Facebook_Campaign_5,1593,793.0,829.62,940.42,False,True,False,False,False,True,0,1,0,0,0,1,0,Facebook,0.4978028876333961,1.0461790668348045,1.1335551216219473,8,2
2023-02-24,Facebook_Campaign_1,3672,154.0,191.93,1005.1,False,True,False,False,True,False,0,0,0,0,0,0,0,Facebook,0.041938997821350764,1.2462987012987012,5.236805085187307,8,2
2023-02-24,Facebook_Campaign_2,8177,291.0,134.58,1357.55,False,False,False,True,False,False,0,0,1,0,0,1,0,Facebook,0.03558762382291794,0.46247422680412376,10.087308663991676,8,2
2023-02-24,Facebook_Campaign_3,7869,2297.0,304.27,1339.62,True,False,False,True,False,False,0,0,0,1,0,1,0,Facebook,0.291904943448977,0.13246408358728776,4.402734413514313,8,2
2023-02-24,Facebook_Campaign_4,8083,2185.5,498.95,119.35,True,False,False,False,True,False,0,0,0,1,0,0,0,Facebook,0.27038228380551776,0.22830016014641957,0.23920232488225274,8,2
2023-02-24,Facebook_Campaign_5,9599,7700.0,110.9,1436.93,True,False,False,False,False,True,1,0,0,0,1,0,0,Facebook,0.8021668923846234,0.014402597402597403,12.956988277727682,8,2
2023-02-25,Facebook_Campaign_1,5531,4544.0,948.08,1186.57,True,False,False,False,False,False,0,0,0,0,0,0,1,Facebook,0.8215512565539685,0.2086443661971831,1.2515505020673359,8,2
2023-02-25,Facebook_Campaign_2,6439,6331.0,118.85,169.15,True,False,False,True,False,False,0,0,0,0,0,1,0,Facebook,0.9832272091939742,0.01877270573369136,1.4232225494320574,8,2
2023-02-25,Facebook_Campaign_3,3376,3059.0,700.62,65.12,False,False,False,False,False,False,0,0,0,0,0,1,0,Facebook,0.9061018957345972,0.22903563255966003,0.09294624760926037,8,2
2023-02-25,Facebook_Campaign_4,9569,4335.0,906.23,517.21,False,True,False,True,False,False,0,1,0,0,1,0,0,Facebook,0.4530253945030829,0.20904959630911188,0.5707270781148274,8,2
2023-02-25,Facebook_Campaign_5,1780,1766.0,928.27,805.11,True,False,False,False,False,False,1,0,0,0,1,0,0,Facebook,0.9921348314606742,0.525634201585504,0.8673230848783221,8,2
2023-02-26,Facebook_Campaign_1,8569,5834.0,438.39,847.63,True,False,False,False,False,True,0,1,0,0,0,1,0,Facebook,0.6808262340996616,0.07514398354473774,1.9335066949519835,8,2
2023-02-26,Facebook_Campaign_2,1685,162.0,681.23,464.56,False,False,False,False,True,False,0,0,0,1,1,0,0,Facebook,0.09614243323442137,4.2051234567901234,0.6819429561234825,8,2
2023-02-26,Facebook_Campaign_3,2256,2246.0,779.54,717.78,True,False,False,False,True,False,1,0,0,0,0,1,0,Facebook,0.9955673758865248,0.3470792520035619,0.9207737896708316,8,2
2023-02-26,Facebook_Campaign_4,9789,2185.5,986.2,1409.21,False,False,False,False,False,True,0,0,0,0,0,1,0,Facebook,0.22326080294207784,0.4512468542667582,1.4289292232812816,8,2
